Order_ID,Customer_ID,Customer_Name,Age,Gender,City,State,Product_Category,Product_Name,Payment_Mode,Order_Date,Quantity,Unit_Price,Discount_Percent,Final_Amount,Delivery_Time_Days,Customer_Rating,Repeat_Customer
ORD03745,CUST871,Meera,22,Male,Jaipur,Rajasthan,Beauty,Shampoo,Net Banking,2025-05-19,4,2297.76,5,8731.49,7,3.8,Yes
ORD03746,CUST171,Arjun,54,Female,Hyderabad,Telangana,Electronics,Power Bank,Debit Card,2025-09-09,3,1187.84,15,3028.99,6,3.7,No
ORD03747,CUST387,Krishna,25,Female,Delhi,Delhi,Electronics,Smart Watch,COD,2025-12-07,3,1639.1,10,4425.57,5,4.2,Yes
ORD03748,CUST151,Vivaan,51,Female,Jaipur,Rajasthan,Beauty,Shampoo,Net Banking,2025-01-22,2,4902.33,0,9804.66,3,4.7,No
ORD03749,CUST514,Ishaan,29,Male,Ahmedabad,Gujarat,Electronics,Smart Watch,Debit Card,2025-05-08,3,698.21,25,1570.97,5,3.6,Yes
ORD03750,CUST921,Kavya,54,Female,Mumbai,Maharashtra,Fashion,T-Shirt,Debit Card,2025-03-25,2,1693.34,10,3048.01,7,3.4,Yes
ORD03751,CUST135,Vihaan,49,Male,Hyderabad,Telangana,Home Decor,Cushion Cover,Debit Card,2025-05-17,2,4815.74,25,7223.61,6,3.4,Yes
ORD03752,CUST800,Meera,33,Male,Mumbai,Maharashtra,Grocery,Dry Fruits Pack,COD,2025-03-15,4,3878.82,0,15515.28,7,3.8,No
ORD03753,CUST748,Ananya,23,Female,Ahmedabad,Gujarat,Grocery,Basmati Rice,Debit Card,2025-03-29,1,3186.12,15,2708.2,7,3.6,No
ORD03754,CUST644,Meera,50,Female,Mumbai,Maharashtra,Grocery,Tea Box,COD,2025-04-20,4,446.27,15,1517.32,4,4.5,No
ORD03755,CUST689,Reyansh,23,Female,Surat,Gujarat,Home Decor,Photo Frame,Debit Card,2025-09-02,1,3444.25,15,2927.61,2,4.4,Yes
ORD03756,CUST893,Sai,35,Female,Hyderabad,Telangana,Electronics,Bluetooth Speaker,Credit Card,2025-04-04,2,1021.06,15,1735.8,6,4.0,No
ORD03757,CUST872,Vivaan,44,Female,Jaipur,Rajasthan,Fashion,Kurti,Debit Card,2025-06-24,1,1252.19,20,1001.75,5,4.0,No
ORD03758,CUST716,Reyansh,29,Male,Mumbai,Maharashtra,Beauty,Body Lotion,COD,2025-10-25,3,3084.05,20,7401.72,5,4.1,Yes
ORD03759,CUST481,Aditi,52,Female,Delhi,Delhi,Home Decor,Photo Frame,Credit Card,2025-06-17,4,322.04,25,966.12,3,4.4,No
ORD03760,CUST394,Reyansh,19,Male,Bangalore,Karnataka,Grocery,Organic Honey,COD,2025-03-08,1,2982.95,10,2684.65,7,3.8,Yes
ORD03761,CUST502,Kabir,33,Female,Delhi,Delhi,Grocery,Basmati Rice,UPI,2025-10-20,3,290.48,0,871.44,3,4.2,No
ORD03762,CUST534,Meera,29,Male,Surat,Gujarat,Grocery,Basmati Rice,Credit Card,2025-09-09,2,669.61,30,937.45,6,3.4,No
ORD03763,CUST171,Vivaan,21,Male,Bangalore,Karnataka,Electronics,Smart Watch,Credit Card,2025-06-11,2,4065.23,20,6504.37,2,4.7,No
ORD03764,CUST717,Krishna,32,Male,Jaipur,Rajasthan,Electronics,Wireless Earbuds,COD,2025-09-16,2,3068.52,30,4295.93,5,4.0,Yes
ORD03765,CUST508,Kavya,55,Male,Pune,Maharashtra,Beauty,Body Lotion,Credit Card,2025-09-20,4,2857.8,5,10859.64,6,3.9,Yes
ORD03766,CUST245,Krishna,39,Male,Hyderabad,Telangana,Fashion,Handbag,Debit Card,2025-11-22,1,4572.04,15,3886.23,4,3.9,Yes
ORD03767,CUST718,Kavya,19,Female,Hyderabad,Telangana,Beauty,Body Lotion,Net Banking,2025-05-11,2,3716.22,10,6689.2,3,4.1,No
ORD03768,CUST459,Vivaan,52,Female,Ahmedabad,Gujarat,Fashion,Sneakers,Debit Card,2025-03-20,3,1046.25,30,2197.12,8,3.3,Yes
ORD03769,CUST858,Saanvi,52,Female,Bangalore,Karnataka,Home Decor,Wall Clock,Debit Card,2025-12-10,1,4510.65,15,3834.05,5,3.9,Yes
ORD03770,CUST540,Kavya,54,Male,Hyderabad,Telangana,Electronics,Bluetooth Speaker,COD,2025-01-17,1,1921.64,20,1537.31,5,3.8,No
ORD03771,CUST220,Vivaan,33,Male,Pune,Maharashtra,Home Decor,Cushion Cover,COD,2025-05-24,1,3408.44,5,3238.02,4,3.9,No
ORD03772,CUST213,Riya,44,Female,Hyderabad,Telangana,Fashion,Handbag,UPI,2025-04-19,3,720.65,20,1729.56,4,4.4,Yes
ORD03773,CUST512,Reyansh,53,Female,Jaipur,Rajasthan,Electronics,Wireless Earbuds,Debit Card,2025-03-17,2,4732.19,15,8044.72,3,4.3,No
ORD03774,CUST332,Kavya,40,Male,Surat,Gujarat,Electronics,Bluetooth Speaker,UPI,2025-10-24,4,870.38,25,2611.14,7,3.3,No
ORD03775,CUST434,Aditya,35,Male,Bangalore,Karnataka,Beauty,Lipstick,Credit Card,2025-09-15,3,3294.39,10,8894.85,7,3.1,No
ORD03776,CUST429,Krishna,42,Female,Pune,Maharashtra,Grocery,Basmati Rice,Net Banking,2025-10-17,3,1510.44,30,3171.92,4,4.6,No
ORD03777,CUST567,Arjun,27,Male,Mumbai,Maharashtra,Electronics,Wireless Earbuds,COD,2025-12-24,4,3662.67,20,11720.54,6,3.8,No
ORD03778,CUST608,Aarav,26,Female,Jaipur,Rajasthan,Home Decor,LED Lamp,Credit Card,2025-01-31,3,4683.75,5,13348.69,2,4.3,No
ORD03779,CUST139,Ananya,24,Female,Bangalore,Karnataka,Beauty,Body Lotion,Credit Card,2025-05-04,4,3529.21,5,13411.0,8,3.2,No
ORD03780,CUST106,Vivaan,19,Female,Ahmedabad,Gujarat,Electronics,Wireless Earbuds,Net Banking,2025-11-13,1,942.73,0,942.73,5,3.8,Yes
ORD03781,CUST987,Ishaan,34,Female,Surat,Gujarat,Grocery,Tea Box,Credit Card,2025-08-12,2,4358.8,25,6538.2,3,4.7,No
ORD03782,CUST416,Ishaan,23,Male,Delhi,Delhi,Fashion,Sneakers,Net Banking,2025-10-20,2,659.4,25,989.1,6,4.1,No
ORD03783,CUST424,Meera,55,Female,Mumbai,Maharashtra,Home Decor,Photo Frame,Net Banking,2025-01-22,2,1200.33,0,2400.66,3,4.5,No
ORD03784,CUST936,Reyansh,44,Male,Ahmedabad,Gujarat,Grocery,Basmati Rice,UPI,2025-03-13,3,3599.22,0,10797.66,8,3.1,No
ORD03785,CUST691,Krishna,51,Male,Jaipur,Rajasthan,Electronics,Bluetooth Speaker,UPI,2025-05-22,1,2375.21,5,2256.45,2,4.8,No
ORD03786,CUST757,Sai,53,Female,Delhi,Delhi,Beauty,Body Lotion,UPI,2025-07-04,4,846.79,20,2709.73,3,4.1,Yes
ORD03787,CUST294,Vihaan,54,Male,Mumbai,Maharashtra,Beauty,Shampoo,COD,2025-12-01,1,1737.01,30,1215.91,2,4.7,No
ORD03788,CUST378,Ishaan,18,Male,Ahmedabad,Gujarat,Grocery,Tea Box,Net Banking,2025-08-08,4,1763.55,20,5643.36,6,3.4,No
ORD03789,CUST803,Diya,34,Female,Jaipur,Rajasthan,Home Decor,LED Lamp,Credit Card,2025-09-29,2,4540.47,25,6810.7,8,3.6,No
ORD03790,CUST844,Vivaan,41,Female,Ahmedabad,Gujarat,Grocery,Basmati Rice,UPI,2025-10-27,4,934.24,0,3736.96,8,3.4,No
ORD03791,CUST898,Krishna,39,Male,Jaipur,Rajasthan,Home Decor,LED Lamp,Debit Card,2025-07-22,3,249.46,0,748.38,3,4.7,No
ORD03792,CUST623,Diya,41,Female,Bangalore,Karnataka,Home Decor,LED Lamp,Debit Card,2025-06-18,3,338.65,10,914.35,6,3.3,No
ORD03793,CUST572,Arjun,54,Male,Pune,Maharashtra,Home Decor,Wall Clock,COD,2025-06-16,1,4647.38,10,4182.64,5,3.8,Yes
ORD03794,CUST900,Ishaan,49,Male,Mumbai,Maharashtra,Beauty,Body Lotion,Credit Card,2025-04-06,1,3042.95,0,3042.95,3,4.4,No
ORD03795,CUST547,Meera,26,Male,Pune,Maharashtra,Fashion,Kurti,Debit Card,2025-08-19,1,555.49,25,416.62,6,3.3,Yes
ORD03796,CUST369,Diya,28,Male,Mumbai,Maharashtra,Fashion,Sneakers,Debit Card,2025-10-01,1,3136.94,20,2509.55,3,4.1,Yes
ORD03797,CUST370,Arjun,41,Female,Pune,Maharashtra,Grocery,Basmati Rice,Credit Card,2025-07-26,2,4039.98,25,6059.97,3,4.5,No
ORD03798,CUST468,Riya,54,Female,Bangalore,Karnataka,Beauty,Face Serum,COD,2025-10-06,3,4615.78,0,13847.34,2,4.3,Yes
ORD03799,CUST801,Riya,39,Female,Surat,Gujarat,Home Decor,Cushion Cover,Net Banking,2025-02-24,1,4580.75,30,3206.52,4,4.0,Yes
ORD03800,CUST217,Diya,25,Female,Hyderabad,Telangana,Home Decor,Cushion Cover,Credit Card,2025-08-07,1,4034.71,20,3227.77,6,4.0,No
ORD03801,CUST955,Meera,41,Female,Mumbai,Maharashtra,Beauty,Shampoo,COD,2025-07-22,3,729.5,0,2188.5,2,4.3,No
ORD03802,CUST895,Ira,32,Female,Bangalore,Karnataka,Beauty,Shampoo,Debit Card,2025-08-06,3,4311.03,10,11639.78,7,3.3,No
ORD03803,CUST892,Arjun,32,Male,Surat,Gujarat,Beauty,Shampoo,Debit Card,2025-04-03,1,1008.68,5,958.25,4,4.0,Yes
ORD03804,CUST199,Kabir,42,Male,Bangalore,Karnataka,Home Decor,Cushion Cover,Net Banking,2025-09-22,3,3145.74,0,9437.22,6,3.8,Yes
ORD03805,CUST774,Diya,23,Male,Bangalore,Karnataka,Fashion,T-Shirt,UPI,2025-12-13,1,3363.19,30,2354.23,3,4.2,Yes
ORD03806,CUST396,Aditi,30,Female,Surat,Gujarat,Home Decor,LED Lamp,Credit Card,2025-08-22,1,4740.95,0,4740.95,3,4.4,Yes
ORD03807,CUST881,Ira,22,Female,Hyderabad,Telangana,Fashion,Sneakers,Net Banking,2025-03-24,2,3894.13,30,5451.78,7,3.1,Yes
ORD03808,CUST869,Ananya,49,Female,Surat,Gujarat,Beauty,Shampoo,UPI,2025-09-28,3,3374.33,0,10122.99,3,4.6,No
ORD03809,CUST688,Meera,24,Female,Jaipur,Rajasthan,Home Decor,Cushion Cover,Credit Card,2025-07-28,1,4352.23,5,4134.62,6,3.7,No
ORD03810,CUST252,Ananya,25,Male,Hyderabad,Telangana,Home Decor,LED Lamp,Net Banking,2025-01-20,4,797.59,5,3030.84,7,3.3,No
ORD03811,CUST477,Arjun,50,Female,Jaipur,Rajasthan,Grocery,Tea Box,COD,2025-06-09,1,3007.13,25,2255.35,3,4.3,No
ORD03812,CUST489,Ishaan,25,Female,Ahmedabad,Gujarat,Electronics,Wireless Earbuds,Credit Card,2025-06-16,1,3419.04,0,3419.04,8,3.3,Yes
ORD03813,CUST197,Ishaan,45,Male,Pune,Maharashtra,Home Decor,Cushion Cover,Debit Card,2025-12-17,2,295.34,30,413.48,4,4.1,No
ORD03814,CUST841,Aditya,30,Female,Mumbai,Maharashtra,Grocery,Basmati Rice,UPI,2025-11-19,2,1100.39,15,1870.66,6,3.5,No
ORD03815,CUST772,Kabir,40,Male,Mumbai,Maharashtra,Electronics,Bluetooth Speaker,Credit Card,2025-10-26,4,733.12,10,2639.23,5,4.1,No
ORD03816,CUST317,Ira,53,Male,Mumbai,Maharashtra,Grocery,Tea Box,Debit Card,2025-03-31,3,2753.64,5,7847.87,6,3.7,No
ORD03817,CUST491,Riya,37,Male,Bangalore,Karnataka,Electronics,Bluetooth Speaker,Debit Card,2025-03-28,3,1356.97,20,3256.73,6,4.0,Yes
ORD03818,CUST494,Ishaan,34,Female,Ahmedabad,Gujarat,Beauty,Face Serum,UPI,2025-05-01,4,4653.65,30,13030.22,4,4.4,Yes
ORD03819,CUST729,Vivaan,50,Male,Ahmedabad,Gujarat,Home Decor,LED Lamp,Net Banking,2025-09-03,3,1915.56,25,4310.01,2,4.8,Yes
ORD03820,CUST242,Saanvi,29,Male,Pune,Maharashtra,Electronics,Bluetooth Speaker,COD,2025-09-12,2,2565.31,30,3591.43,5,3.7,Yes
ORD03821,CUST495,Vivaan,39,Male,Bangalore,Karnataka,Beauty,Shampoo,Credit Card,2025-08-26,1,1455.26,5,1382.5,3,4.8,Yes
ORD03822,CUST474,Ishaan,55,Male,Surat,Gujarat,Fashion,T-Shirt,UPI,2025-06-26,2,987.66,30,1382.72,8,3.3,Yes
ORD03823,CUST729,Meera,36,Male,Hyderabad,Telangana,Fashion,T-Shirt,Debit Card,2025-01-31,3,662.44,25,1490.49,7,3.3,No
ORD03824,CUST364,Krishna,25,Female,Ahmedabad,Gujarat,Electronics,Wireless Earbuds,Credit Card,2025-02-16,2,2440.85,0,4881.7,7,3.3,Yes
ORD03825,CUST879,Sai,41,Female,Mumbai,Maharashtra,Fashion,Handbag,COD,2025-08-08,3,2214.47,25,4982.56,2,5.0,Yes
ORD03826,CUST971,Saanvi,30,Female,Ahmedabad,Gujarat,Home Decor,Wall Clock,Net Banking,2025-06-03,2,1001.82,20,1602.91,4,4.0,No
ORD03827,CUST280,Ishaan,46,Female,Delhi,Delhi,Fashion,T-Shirt,Credit Card,2025-07-23,1,3275.65,10,2948.09,8,3.2,No
ORD03828,CUST602,Meera,45,Female,Surat,Gujarat,Electronics,Smart Watch,Debit Card,2025-01-30,3,4976.15,5,14182.03,6,3.5,Yes
ORD03829,CUST878,Kavya,49,Female,Mumbai,Maharashtra,Electronics,Bluetooth Speaker,COD,2025-11-25,2,811.58,0,1623.16,3,4.2,No
ORD03830,CUST395,Ananya,47,Female,Delhi,Delhi,Electronics,Power Bank,Net Banking,2025-09-17,3,3737.05,5,10650.59,8,3.4,Yes
ORD03831,CUST136,Reyansh,39,Male,Bangalore,Karnataka,Beauty,Lipstick,Credit Card,2025-03-30,2,1936.68,10,3486.02,8,3.0,Yes
ORD03832,CUST970,Aarav,45,Male,Surat,Gujarat,Electronics,Wireless Earbuds,Credit Card,2025-08-29,2,3464.33,10,6235.79,8,3.1,Yes
ORD03833,CUST178,Vivaan,31,Male,Surat,Gujarat,Home Decor,Cushion Cover,COD,2025-04-02,4,4478.02,0,17912.08,6,3.3,Yes
ORD03834,CUST710,Kavya,32,Male,Delhi,Delhi,Fashion,T-Shirt,COD,2025-03-20,3,710.73,0,2132.19,8,3.5,No
ORD03835,CUST236,Meera,26,Male,Jaipur,Rajasthan,Electronics,Power Bank,Credit Card,2025-05-16,2,4689.3,15,7971.81,8,3.0,No
ORD03836,CUST732,Ira,49,Female,Pune,Maharashtra,Home Decor,LED Lamp,Debit Card,2025-10-09,3,3299.81,10,8909.49,4,3.9,Yes
ORD03837,CUST300,Sai,43,Male,Mumbai,Maharashtra,Electronics,Power Bank,Credit Card,2025-07-01,1,1197.66,15,1018.01,6,3.5,No
ORD03838,CUST822,Reyansh,23,Male,Bangalore,Karnataka,Beauty,Face Serum,Credit Card,2025-08-16,2,1121.82,15,1907.09,8,3.4,Yes
ORD03839,CUST446,Arjun,47,Female,Hyderabad,Telangana,Fashion,Sneakers,Debit Card,2025-11-24,2,3574.38,0,7148.76,4,4.0,Yes
ORD03840,CUST697,Krishna,18,Female,Bangalore,Karnataka,Electronics,Smart Watch,Net Banking,2025-11-07,2,1781.71,10,3207.08,2,5.0,Yes
ORD03841,CUST721,Reyansh,51,Male,Surat,Gujarat,Electronics,Wireless Earbuds,Net Banking,2025-11-27,4,2577.13,20,8246.82,5,4.0,Yes
ORD03842,CUST185,Aarav,20,Male,Jaipur,Rajasthan,Beauty,Body Lotion,Credit Card,2025-02-16,3,2065.13,5,5885.62,3,4.8,No
ORD03843,CUST563,Reyansh,39,Male,Surat,Gujarat,Electronics,Wireless Earbuds,COD,2025-03-26,3,2693.62,15,6868.73,3,4.8,No
ORD03844,CUST645,Diya,52,Female,Ahmedabad,Gujarat,Fashion,Handbag,COD,2025-02-05,4,4820.41,20,15425.31,5,4.2,Yes
ORD03845,CUST968,Aditya,37,Female,Bangalore,Karnataka,Fashion,Kurti,Debit Card,2025-04-16,1,3618.48,25,2713.86,5,3.8,No
ORD03846,CUST778,Vivaan,31,Male,Surat,Gujarat,Grocery,Organic Honey,COD,2025-08-25,1,286.39,10,257.75,5,3.9,No
ORD03847,CUST988,Kavya,37,Male,Bangalore,Karnataka,Electronics,Power Bank,Credit Card,2025-03-24,4,3126.16,20,10003.71,3,4.8,Yes
ORD03848,CUST990,Riya,45,Male,Mumbai,Maharashtra,Grocery,Tea Box,Debit Card,2025-03-13,3,1000.93,0,3002.79,3,4.3,Yes
ORD03849,CUST846,Vihaan,38,Male,Mumbai,Maharashtra,Beauty,Face Serum,Credit Card,2025-02-23,3,428.21,20,1027.7,8,3.5,No
ORD03850,CUST372,Aditi,35,Male,Ahmedabad,Gujarat,Grocery,Dry Fruits Pack,Net Banking,2025-12-19,3,267.46,0,802.38,7,3.2,No
ORD03851,CUST563,Arjun,38,Female,Pune,Maharashtra,Home Decor,Cushion Cover,COD,2025-12-25,1,4466.26,5,4242.95,8,3.1,Yes
ORD03852,CUST649,Aditya,47,Female,Jaipur,Rajasthan,Grocery,Organic Honey,Credit Card,2025-03-12,4,261.94,10,942.98,3,4.3,No
ORD03853,CUST542,Kavya,29,Male,Pune,Maharashtra,Beauty,Body Lotion,Net Banking,2025-02-20,3,3806.05,5,10847.24,5,4.2,Yes
ORD03854,CUST649,Vivaan,49,Male,Delhi,Delhi,Fashion,T-Shirt,COD,2025-01-05,4,2070.05,10,7452.18,3,4.7,No
ORD03855,CUST425,Aditya,22,Female,Ahmedabad,Gujarat,Beauty,Body Lotion,Credit Card,2025-11-29,2,1917.15,0,3834.3,8,3.5,Yes
ORD03856,CUST344,Aditi,48,Male,Pune,Maharashtra,Electronics,Wireless Earbuds,Net Banking,2025-07-19,1,848.32,30,593.82,4,4.5,Yes
ORD03857,CUST476,Reyansh,47,Male,Jaipur,Rajasthan,Fashion,Handbag,Debit Card,2025-03-12,4,4619.94,20,14783.81,5,3.7,Yes
ORD03858,CUST290,Ananya,42,Female,Mumbai,Maharashtra,Grocery,Organic Honey,Credit Card,2025-08-16,2,1289.38,0,2578.76,3,4.8,No
ORD03859,CUST615,Krishna,36,Female,Mumbai,Maharashtra,Fashion,Sneakers,COD,2025-03-14,1,4629.26,10,4166.33,2,4.8,No
ORD03860,CUST953,Aarav,31,Female,Bangalore,Karnataka,Fashion,Kurti,Net Banking,2025-03-02,3,1651.64,5,4707.17,2,4.8,Yes
ORD03861,CUST608,Aditya,31,Female,Mumbai,Maharashtra,Grocery,Basmati Rice,Credit Card,2025-08-03,3,1139.73,30,2393.43,7,3.4,Yes
ORD03862,CUST317,Arjun,38,Male,Surat,Gujarat,Electronics,Power Bank,Credit Card,2025-09-19,3,1009.07,20,2421.77,8,3.3,No
ORD03863,CUST548,Saanvi,38,Male,Delhi,Delhi,Beauty,Body Lotion,COD,2025-06-27,2,3616.76,20,5786.82,8,3.1,Yes
ORD03864,CUST543,Kabir,23,Male,Mumbai,Maharashtra,Beauty,Body Lotion,COD,2025-12-21,1,4899.57,15,4164.63,4,3.8,Yes
ORD03865,CUST563,Ananya,18,Male,Surat,Gujarat,Grocery,Dry Fruits Pack,Debit Card,2025-04-11,2,1678.22,15,2852.97,6,3.5,Yes
ORD03866,CUST791,Diya,26,Female,Hyderabad,Telangana,Electronics,Smart Watch,Net Banking,2025-11-18,3,2940.39,10,7939.05,2,5.0,No
ORD03867,CUST994,Ira,34,Female,Pune,Maharashtra,Home Decor,Cushion Cover,Credit Card,2025-04-14,2,2428.4,5,4613.96,7,3.1,No
ORD03868,CUST976,Sai,42,Female,Hyderabad,Telangana,Home Decor,Photo Frame,COD,2025-01-03,4,2497.07,10,8989.45,5,3.9,Yes
ORD03869,CUST836,Riya,26,Male,Pune,Maharashtra,Fashion,Sneakers,Debit Card,2025-01-01,2,2542.29,30,3559.21,6,3.9,Yes
ORD03870,CUST196,Riya,40,Male,Bangalore,Karnataka,Home Decor,LED Lamp,Credit Card,2025-08-24,4,537.45,30,1504.86,6,3.5,No
ORD03871,CUST434,Arjun,43,Male,Bangalore,Karnataka,Electronics,Wireless Earbuds,Debit Card,2025-09-21,1,4020.85,20,3216.68,4,4.3,Yes
ORD03872,CUST871,Aarav,54,Female,Delhi,Delhi,Beauty,Body Lotion,Debit Card,2025-02-05,3,3610.33,0,10830.99,4,4.4,No
ORD03873,CUST660,Kavya,39,Male,Delhi,Delhi,Beauty,Lipstick,Debit Card,2025-10-19,2,3711.25,15,6309.12,6,3.8,Yes
ORD03874,CUST846,Aditya,23,Male,Pune,Maharashtra,Electronics,Smart Watch,UPI,2025-03-12,3,3731.43,15,9515.15,7,3.7,No
ORD03875,CUST753,Ananya,24,Male,Pune,Maharashtra,Electronics,Smart Watch,Net Banking,2025-11-17,2,4390.68,25,6586.02,8,3.6,Yes
ORD03876,CUST853,Riya,27,Male,Ahmedabad,Gujarat,Home Decor,Wall Clock,COD,2025-10-23,2,1144.61,30,1602.45,3,4.2,No
ORD03877,CUST859,Aditi,33,Female,Mumbai,Maharashtra,Electronics,Bluetooth Speaker,Net Banking,2025-03-22,2,3206.08,20,5129.73,6,3.7,No
ORD03878,CUST400,Sai,26,Female,Hyderabad,Telangana,Home Decor,Photo Frame,Debit Card,2025-06-18,2,1379.15,0,2758.3,7,3.5,Yes
ORD03879,CUST512,Arjun,19,Female,Jaipur,Rajasthan,Grocery,Tea Box,Net Banking,2025-02-03,4,1825.28,10,6571.01,3,4.1,No
ORD03880,CUST181,Aditya,31,Male,Jaipur,Rajasthan,Beauty,Face Serum,UPI,2025-09-23,4,876.88,5,3332.14,8,3.3,No
ORD03881,CUST872,Aditya,46,Female,Pune,Maharashtra,Fashion,Kurti,COD,2025-04-10,3,4511.46,20,10827.5,7,3.5,Yes
ORD03882,CUST389,Krishna,28,Female,Surat,Gujarat,Electronics,Wireless Earbuds,UPI,2025-10-30,3,2942.01,10,7943.43,2,5.0,Yes
ORD03883,CUST188,Ira,55,Male,Ahmedabad,Gujarat,Fashion,T-Shirt,Debit Card,2025-04-02,3,3857.5,0,11572.5,8,3.4,No
ORD03884,CUST235,Krishna,50,Male,Ahmedabad,Gujarat,Beauty,Shampoo,COD,2025-09-08,1,4732.33,25,3549.25,7,3.4,Yes
ORD03885,CUST279,Meera,39,Female,Surat,Gujarat,Home Decor,Cushion Cover,UPI,2025-06-17,1,379.76,15,322.8,5,4.3,Yes
ORD03886,CUST629,Aditya,25,Female,Surat,Gujarat,Beauty,Lipstick,Credit Card,2025-05-23,3,600.62,15,1531.58,3,4.3,No
ORD03887,CUST734,Vivaan,24,Male,Bangalore,Karnataka,Beauty,Shampoo,COD,2025-11-06,4,709.67,5,2696.75,3,4.6,Yes
ORD03888,CUST223,Vivaan,24,Female,Surat,Gujarat,Beauty,Shampoo,Debit Card,2025-01-24,1,4226.48,20,3381.18,4,4.2,Yes
ORD03889,CUST622,Aarav,24,Female,Pune,Maharashtra,Grocery,Organic Honey,UPI,2025-10-03,3,3241.47,20,7779.53,5,4.0,Yes
ORD03890,CUST491,Ira,21,Male,Delhi,Delhi,Fashion,T-Shirt,Debit Card,2025-02-18,4,1292.47,0,5169.88,5,3.9,No
ORD03891,CUST191,Riya,22,Male,Delhi,Delhi,Home Decor,Cushion Cover,Net Banking,2025-04-28,4,2659.4,25,7978.2,8,3.2,No
ORD03892,CUST859,Ishaan,48,Male,Hyderabad,Telangana,Home Decor,LED Lamp,UPI,2025-11-18,3,4878.22,0,14634.66,7,3.7,Yes
ORD03893,CUST958,Kavya,29,Female,Delhi,Delhi,Beauty,Lipstick,UPI,2025-06-04,1,1233.74,25,925.31,2,4.9,Yes
ORD03894,CUST403,Arjun,38,Female,Ahmedabad,Gujarat,Grocery,Tea Box,COD,2025-06-03,3,2031.59,15,5180.55,6,3.8,Yes
ORD03895,CUST383,Diya,18,Male,Ahmedabad,Gujarat,Electronics,Wireless Earbuds,Credit Card,2025-02-23,4,2723.58,25,8170.74,6,3.5,No
ORD03896,CUST499,Aditya,48,Male,Mumbai,Maharashtra,Electronics,Smart Watch,Debit Card,2025-12-26,1,1228.49,15,1044.22,8,3.1,Yes
ORD03897,CUST238,Aarav,51,Female,Bangalore,Karnataka,Home Decor,Cushion Cover,COD,2025-09-29,4,1690.88,25,5072.64,6,3.8,No
ORD03898,CUST387,Ishaan,34,Male,Mumbai,Maharashtra,Beauty,Face Serum,Credit Card,2025-07-09,4,2954.65,20,9454.88,3,4.2,No
ORD03899,CUST519,Reyansh,43,Male,Delhi,Delhi,Grocery,Basmati Rice,UPI,2025-12-29,4,1020.42,30,2857.18,3,4.7,Yes
ORD03900,CUST984,Reyansh,22,Male,Bangalore,Karnataka,Electronics,Power Bank,UPI,2025-08-13,3,4769.24,15,12161.56,7,3.6,Yes
ORD03901,CUST912,Diya,53,Male,Bangalore,Karnataka,Home Decor,Photo Frame,Credit Card,2025-09-20,2,4124.2,5,7835.98,2,4.9,No
ORD03902,CUST946,Sai,44,Female,Ahmedabad,Gujarat,Grocery,Basmati Rice,Debit Card,2025-06-27,1,3938.26,10,3544.43,7,3.4,No
ORD03903,CUST569,Vihaan,23,Male,Jaipur,Rajasthan,Electronics,Wireless Earbuds,COD,2025-01-20,3,2095.2,15,5342.76,5,3.6,No
ORD03904,CUST476,Meera,49,Male,Ahmedabad,Gujarat,Electronics,Bluetooth Speaker,Debit Card,2025-04-04,3,3203.82,30,6728.02,6,3.5,No
ORD03905,CUST967,Krishna,30,Female,Surat,Gujarat,Fashion,T-Shirt,Net Banking,2025-11-18,4,2219.94,10,7991.78,2,4.9,No
ORD03906,CUST750,Kavya,30,Male,Ahmedabad,Gujarat,Beauty,Body Lotion,Credit Card,2025-04-15,1,2618.11,25,1963.58,8,3.3,No
ORD03907,CUST806,Aarav,22,Male,Delhi,Delhi,Fashion,Handbag,COD,2025-10-26,3,1240.1,30,2604.21,8,2.9,Yes
ORD03908,CUST995,Meera,40,Female,Ahmedabad,Gujarat,Beauty,Face Serum,Net Banking,2025-12-05,3,234.32,5,667.81,5,4.3,Yes
ORD03909,CUST460,Saanvi,53,Female,Mumbai,Maharashtra,Grocery,Dry Fruits Pack,UPI,2025-12-11,3,2275.73,25,5120.39,2,4.4,Yes
ORD03910,CUST107,Ishaan,43,Male,Surat,Gujarat,Beauty,Face Serum,Debit Card,2025-11-06,2,3473.54,15,5905.02,7,3.5,Yes
ORD03911,CUST489,Arjun,44,Female,Mumbai,Maharashtra,Beauty,Lipstick,UPI,2025-07-31,4,4427.28,20,14167.3,8,3.2,Yes
ORD03912,CUST712,Meera,54,Female,Bangalore,Karnataka,Home Decor,Photo Frame,COD,2025-12-19,1,2385.0,25,1788.75,5,3.8,No
ORD03913,CUST751,Ishaan,24,Male,Mumbai,Maharashtra,Grocery,Tea Box,Credit Card,2025-06-17,4,4639.65,20,14846.88,7,3.1,Yes
ORD03914,CUST445,Ananya,20,Female,Hyderabad,Telangana,Home Decor,LED Lamp,Debit Card,2025-03-25,3,382.23,20,917.35,8,3.6,No
ORD03915,CUST125,Vihaan,32,Male,Jaipur,Rajasthan,Beauty,Face Serum,Net Banking,2025-04-13,4,2320.14,20,7424.45,7,3.3,No
ORD03916,CUST383,Riya,37,Male,Ahmedabad,Gujarat,Home Decor,Cushion Cover,Net Banking,2025-03-31,1,1633.27,5,1551.61,2,4.4,Yes
ORD03917,CUST845,Reyansh,40,Female,Jaipur,Rajasthan,Electronics,Power Bank,COD,2025-04-21,4,1048.11,15,3563.57,6,3.6,No
